"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3GC6MBN2","conferencePaper","2009","Ruggiero, Nicholas J; Gould, Stuart; Saltzman, Heath; DeEugenio, Deborah; Dasgupta, Abhijit; Kiernan, Thomas; Yan, Bryan P; Walinsky, Paul; Fischman, David; Savage, Michael","Predictors of major adverse cardiac events in patients undergoing percutaneous coronary intervention with drug-eluting stents for the treatment of saphenous vein graft disease","Cardiovascular revascularization medicine","","","","","","2009","2024-05-29 13:43:03","2024-05-29 13:43:03","","201","","","10","","","","","","","","Elsevier","","","","","","","","","Number: 3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9PWZJB7","document","2010","Dasgupta, Abhijit","Flexible report generation and literate programming using R and Python's docutils module","","","","","","","2010","2024-05-29 13:43:03","2024-05-29 13:43:03","","","","","","","","","","","","","useR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DFWIECB","journalArticle","2017","Ward, Michael M; Guthrie, Lori C; Dasgupta, Abhijit","Direct and indirect determinants of the patient global assessment in rheumatoid arthritis: Differences by level of disease activity.","Arthritis Care & Research","","2151-4658","10.1002/acr.22953","https://dx.doi.org/10.1002/acr.22953","In rheumatoid arthritis (RA), the patient global assessment (PGA) has been strongly associated with pain severity, but less often with other measures, including disease activity measures. We tested whether RA activity and psychological measures had direct associations with the PGA or indirect associations that were mediated by pain. We also tested whether the correlates of the PGA differed with the degree of RA activity. We studied 260 patients with active RA on 2 visits in a prospective longitudinal study. We used path analysis to test direct and indirect associations of Disease Activity Score in 28 joints (DAS28), morning stiffness, Health Assessment Questionnaire (HAQ), fatigue, physical role limitations, social functioning, depressive symptoms, and health distress with the PGA. Among the 509 visits, the median PGA score was 50 (25th-75th percentile: 24-66). Pain severity had the strongest association with the PGA, but direct associations were also found for morning stiffness severity, health distress, fatigue, and DAS28. Morning stiffness severity, DAS28, health distress, and HAQ were also indirectly associated with the PGA through pain. Among visits with DAS28 ¿= 5.4, pain, morning stiffness severity, and HAQ were the only determinants of the PGA. Among visits with DAS28 ¡4.2, health distress and age were additional determinants, and fatigue was marginally associated with the PGA. Although pain was the strongest determinant of the PGA in RA, morning stiffness severity, health distress, fatigue, and DAS28 were also important. Determinants of the PGA differed with RA activity, with health distress, age, and to a lesser degree, fatigue, contributing only in patients with less active RA.","2017-02","2024-05-29 13:43:03","2024-05-29 13:43:03","","323–329","","3","69","","","","","","","","Wiley","","","","","","","","","Country: United States tex.created: 2016-06-08 tex.issn-linking: 2151-464X tex.mid: NIHMS793611 tex.nlm-id: 101518086 tex.owner: NLM tex.pmc: PMC5140769 tex.pubmodel: Print tex.pubstatus: ppublish tex.revised: 2017-03-03","","","http://dx.doi.org/10.1002/acr.22953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJX54DI8","journalArticle","2016","Wang, Runsheng; Dasgupta, Abhijit; Ward, Michael M","Comparative efficacy of non-steroidal anti-inflammatory drugs in ankylosing spondylitis: a Bayesian network meta-analysis of clinical trials.","Annals of the Rheumatic Diseases","","1468-2060","10.1136/annrheumdis-2015-207677","https://dx.doi.org/10.1136/annrheumdis-2015-207677","To compare the efficacy of 20 non-steroidal anti-inflammatory drugs (NSAIDs) in the short-term treatment of ankylosing spondylitis (AS). We performed a systematic literature review of randomised controlled trials of NSAIDs in patients with active AS. We included trials that reported efficacy at 2-12 weeks. Efficacy outcomes were the change in pain score and change in the duration of morning stiffness. We also examined the number of adverse events. We used Bayesian network meta-analysis to compare effects directly and indirectly between drugs. We included 26 trials (66 treatment arms) of 20 NSAIDs with 3410 participants in the network meta-analysis. Fifty-eight per cent of trials had fewer than 50 participants. All 20 NSAIDs reduced pain more than placebo (standardised mean difference ranging from -0.65 to -2.2), with 15 NSAIDs significantly better than placebo. Etoricoxib was superior to celecoxib, ketoprofen and tenoxicam in pain reduction, but no other interdrug comparisons were significant. There were no significant differences among NSAIDs in decreases in the duration of morning stiffness or the likelihood of adverse events. Adverse events were uncommon in these short-term studies. In 16 trials that used NSAIDs at full doses, etoricoxib was superior to all but two other NSAIDs in pain reduction. Etoricoxib was more effective in reducing pain in AS than some other NSAIDs, but there was otherwise insufficient evidence to conclude that any particular NSAID was more effective in the treatment of AS. Comparisons were limited by small studies.","2016-06","2024-05-29 13:43:03","2024-05-29 13:43:03","","1152–1160","","6","75","","","","","","","","","","","","","","","","","Country: England tex.citation-subset: IM tex.created: 2016-05-11 tex.issn-linking: 0003-4967 tex.nlm-id: 0372355 tex.owner: NLM tex.pii: annrheumdis-2015-207677 tex.pubmodel: Print-Electronic tex.pubstatus: ppublish tex.revised: 2016-05-11","","","http://dx.doi.org/10.1136/annrheumdis-2015-207677","Ankylosing Spondylitis; Spondyloarthritis; NSAIDs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C4H94GMV","journalArticle","2009","Malhotra, Prashant S; Sharma, Pranav; Fishman, Michael A; Grumbine, F Lawson; Tholey, Renee; Dam, Vincent Q; Dasgupta, Abhijit; Pequignot, Edward; Willcox, Thomas O","Clinical, radiographic, and audiometric predictors in conservative management of vestibular schwannoma.","Otology & neurotology : official publication of the American Otological Society, American Neurotology Society [and] European Academy of Otology and Neurotology","","1537-4505","10.1097/MAO.0b013e31819d3465","https://dx.doi.org/10.1097/MAO.0b013e31819d3465","Vestibular schwannomas (VS) can be managed by observation. The goals were to examine clinical, radiographic, and audiometric variables at presentation and during observation that may predict which patients fail conservative management. A retrospective chart review was performed of 202 patients who elected observation primarily. Data collection included presenting symptoms, symptom progression, tumor size, audiologic measures, and global clinical outcomes. Univariate and multivariate analyses were performed. Follow-up ranged from 1 month to 16 years (mean, 2.48 yr). Nineteen patients (9.4%) in the study group failed. Disequilibrium as a presenting symptom appeared more often in patients who failed observation (58% versus 32%; p = 0.039), as did new-onset disequilibrium. Presenting tumor size differed for patients who failed conservative management, with a mean of 14.0 versus 8.4 mm (p = 0.0006). Neurotologic complications compared favorably to those treated with primary surgery or radiotherapy. Patients with subjective disequilibrium at presentation and subjective disequilibrium developed during observation may be more likely to fail conservative management. Increased tumor size at presentation also may indicate the same, although no threshold could be achieved.","2009-06","2024-05-29 13:43:03","2024-05-29 13:43:03","","507–514","","4","30","","","","","","","","","","","","","","","","","Country: United States tex.citation-subset: IM tex.completed: 2009-09-16 tex.created: 2009-06-23 tex.issn-linking: 1531-7129 tex.nlm-id: 100961504 tex.owner: NLM tex.pubmodel: Print tex.pubstatus: ppublish tex.revised: 2016-11-25","","","http://dx.doi.org/10.1097/MAO.0b013e31819d3465","Female; Humans; Treatment Outcome; Adult; Aged; Male; Middle Aged; Prognosis; Adolescent; Retrospective Studies; diagnosis; 80 and over; Acoustic; complications; Cranial Nerve Diseases; diagnostic imaging; Dizziness; etiology; Hearing Loss; Neuroma; Radiography; therapy; Tinnitus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q99NEVZT","journalArticle","2017","Tektonidou, Maria G; Lewandowski, Laura B; Hu, Jinxian; Dasgupta, Abhijit; Ward, Michael M","Survival in adults and children with systemic lupus erythematosus: a systematic review and Bayesian meta-analysis of studies from 1950 to 2016","Annals of the Rheumatic Diseases","","","10.1136/annrheumdis-2017-211663","https://dx.doi.org/10.1136/annrheumdis-2017-211663","Objective: To determine trends in survival among adult and pediatric patients with systemic lupus erythematosus (SLE) from 1950 to the present. ethods: We performed a systematic literature review to identify all published cohort studies on survival in patients with SLE. We used Bayesian methods to derive pooled survival estimates separately for adult and pediatric patients, as well as for studies from high income countries and low/middle income countries. We pooled contemporaneous studies to obtain trends in survival over time. We also examined trends in major causes of death. Results: We identified 125 studies of adult patients and 51 studies of pediatric patients. Among adults, survival improved gradually from the 1950's to the mid-1990's in both high income and low/middle income countries, after which survival plateaued. In 2008-2016, the 5-year, 10-year, and 15-year pooled survival estimates in adults from high income countries were 0.95, 0.89, and 0.82, and in low/middle income countries were 0.92, 0.85, and 0.79 respectively. Among children, in 2008-2016, the 5-year and 10-year pooled survival estimates from high income countries were 0.99 and 0.97, while in low/middle income countries were 0.85 and 0.79, respectively. The proportion of deaths due to SLE decreased over time in studies of adults and among children from high income countries. Conclusions: After a period of major improvement, survival in SLE has plateaued since the mid-1990's. In high income countries, 5-year survival exceeds 0.95 in both adults and children. In low/middle income countries, 5-year and 10-year survival was lower among children than adults.","2017-08","2020-09-16 18:37:44","2025-03-25 02:45:44","","2009–2016","","12","76","","","","","","","","BMJ","","","","","","","","","","","","http://dx.doi.org/10.1136/annrheumdis-2017-211663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCM2NF36","journalArticle","2017","Ward, Michael M; Dasgupta, Abhijit; Tektonidou, Maria","Reply.","Arthritis & rheumatology (Hoboken, N.J.)","","2326-5205","10.1002/art.40115","https://dx.doi.org/10.1002/art.40115","","2017","2024-05-29 13:43:03","2024-05-29 13:43:03","","","","","","","","","","","","","","","","","","","","","","Country: United States tex.created: 2017-04-04 tex.issn-linking: 2326-5191 tex.nlm-id: 101623795 tex.owner: NLM tex.pubmodel: Print-Electronic tex.pubstatus: aheadofprint tex.revised: 2017-06-14","","","http://dx.doi.org/10.1002/art.40115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VU3APMP","book","2017","Tattar, Prabhanjan; Ojeda, Tony; Murphy, Sean Patrick; Bengfort, Benjamin; Dasgupta, Abhijit","Practical data science cookbook, second edition","","1-78712-962-4","","","","","2017","2024-05-29 13:43:03","2024-05-29 14:57:01","","","","","","","","","","","","","Packt Publishing","","","","","","","","","tex.ean: 9781787129627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8WDDR5Y","journalArticle","2020","Agunbiade, Abdulkareem; Dasgupta, Abhijit; Ward, Michael M.","Racial/ethnic differences in dialysis discontinuation and survival after hospitalization for serious conditions among patients on maintenance dialysis","Journal of the American Society of Nephrology","","1046-6673","10.1681/ASN.2019020122","https://jasn.asnjournals.org/content/31/1/149","Racial and ethnic minorities, particularly blacks, survive longer on maintenance dialysis than whites. Minorities are also less likely to discontinue dialysis, which affects relative survival. Both differences have been attributed by some clinicians to better health among minorities on dialysis. To test if health differences explain racial and ethnic differences in dialysis discontinuation, the authors compared the frequency of dialysis discontinuation among racial and ethnic groups after hospitalization for one of four serious medical conditions. Despite hospitalization for the same condition, racial and ethnic minorities were less likely than whites to discontinue dialysis. Using a simulation that accounted for differences in dialysis discontinuation substantially reduced the survival advantage of racial and ethnic minorities. The study suggests that racial and ethnic differences in survival were largely determined by differential discontinuation of dialysis.Background Racial and ethnic minorities on dialysis survive longer than whites, and are less likely to discontinue dialysis. Both differences have been attributed by some clinicians to better health among minorities on dialysis.Methods To test if racial and ethnic differences in dialysis discontinuation reflected better health, we conducted a retrospective cohort study of survival and dialysis discontinuation among patients on maintenance dialysis in the US Renal Data System after hospitalization for either stroke (n=60,734), lung cancer (n=4100), dementia (n=40,084), or failure to thrive (n=42,950) between 2003 and 2014. We examined the frequency of discontinuation of dialysis and used simulations to estimate survival in minorities relative to whites if minorities had the same pattern of dialysis discontinuation as whites.Results Blacks, Hispanics, and Asians had substantially lower frequencies of dialysis discontinuation than whites in each hospitalization cohort. Observed risks of mortality were also lower for blacks, Hispanics, and Asians. In simulations that assigned discontinuation patterns similar to those found among whites across racial and ethnic groups, differences in survival were markedly attenuated and hazard ratios approached 1.0. Survival and dialysis discontinuation frequencies among American Indians and Alaska Natives were close to those of whites.Conclusions Racial and ethnic differences in dialysis discontinuation were present among patients hospitalized with similar health events. Among these patients, survival differences between racial and ethnic minorities and whites were largely attributable to differences in the frequency of discontinuation of dialysis.","2020-01","2024-05-29 13:43:03","2024-05-29 13:43:03","","149-160","","1","31","","","","","","","","American Society of Nephrology","","","","","","","","","Citation Key: Agunbiade:2020 Country: United States tex.citation-subset: IM tex.date-added: 2019-12-14 06:18:04 +0000 tex.date-modified: 2020-01-03 19:12:29 -0500 tex.elocation-id: ASN.2019020122 tex.eprint: https://jasn.asnjournals.org/content/31/1/149 tex.issn-linking: 1046-6673 tex.nlm-id: 9013836 tex.owner: NLM tex.pii: ASN.2019020122 tex.pmc: PMC6935007 tex.pubmodel: Print-Electronic tex.pubstatus: ppublish tex.read: 1 tex.revised: 2020-01-07","","; ","https://jasn.asnjournals.org/content/early/2019/12/12/ASN.2019020122; https://dx.doi.org/10.1681/ASN.2019020122","survival; ESRD; ethnicity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQWFE5ZB","journalArticle","2019","Dasgupta, Abhijit; Ward, Michael M","Translating treatment effects between rheumatoid arthritis activity measures and ACR responses in direct comparison trials","Arthritis Care & Research","","2151-4658","10.1002/acr.23825","https://doi.org/10.1002/acr.23825","Direct comparison trials in rheumatoid arthritis (RA) increasingly use changes in continuous disease activity measures as endpoints. However, the between-arm differences in these scores that are clinically meaningful are uncertain. To aid interpretation of clinical trials that use the Disease Activity Score in 28 joints (DAS28) or Simplified Disease Activity Index (SDAI) as endpoints, we developed statistical equivalences between changes in these measures and American College of Rheumatology (ACR) responses. For superiority trials, we computed the minimal detectable difference in DAS28 changes and SDAI changes that correspond to the ACR criteria for 20% improvement (ACR20) and 50% improvement (ACR50) responses at the same type I and type II errors and same sample size. For noninferiority trials, we computed noninferiority margins that were statistically equivalent across measures. Standard deviations of the changes in the DAS28 and SDAI from a recent observational study were used as the basis of calculations in our examples. In the base scenario with type 1 error 0.05 and power 0.80, a trial with 300 subjects per arm would detect a 0.31-point difference in mean DAS28 change scores and 3.71-point difference in mean SDAI change scores as statistically equivalent to an absolute difference of 11% in ACR20 between treatment arms. We developed a web-based utility that provides equivalent differences among these measures for customized sample sizes, error rates, and standard deviations of the DAS28 and SDAI between-arm differences. The DAS28 and SDAI responses can be related to statistically equivalent changes in ACR responses, which can aid the interpretation of trials that use these measures.","2019-11","2024-05-29 13:43:03","2024-05-29 13:43:03","","1482–1487","","11","71","","","","","","","","","","","","","","","","","Citation Key: Dasgupta:2019 Country: United States tex.citation-subset: IM tex.date-added: 2018-12-21 02:47:39 +0000 tex.date-modified: 2020-02-19 13:52:22 -0500 tex.issn-linking: 2151-464X tex.mid: NIHMS1003590 tex.nlm-id: 101518086 tex.owner: NLM tex.pmc: PMC6620166 tex.pubmodel: Print tex.pubstatus: ppublish tex.revised: 2020-01-08","","","http://dx.doi.org/10.1002/acr.23825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YRNDFRXR","conferencePaper","2024","Gill, Jaidip; Dasgupta, Abhijit; Manry, Brychan; Markuzon, Natasha","Abstract 4927: Combining single-cell ATAC and RNA sequencing for supervised cell annotation","Cancer Research","","","10.1158/1538-7445.AM2024-4927","https://doi.org/10.1158/1538-7445.AM2024-4927","Background: Analysis of samples at the single-cell level offers insights into cellular heterogeneity and cell function. Cell type annotation is the first critical step for performing such an analysis. While current methods primarily utilize single-cell RNA sequencing (scRNA-seq) for annotation, several studies have demonstrated improved classification accuracy by combining scRNA-seq with transposase-accessible chromatin sequencing (ATAC-seq) using unsupervised methods. However, the utility of ATAC-seq features for supervised cell-type annotation has not been explored.Aims/Objectives: The objective of this study was to evaluate the relative performance of supervised cell-type classification using scRNA-seq alone vs. in multimodal combination with ATAC-seq; and how these data interplay with choice of classification and dimensionality reduction methods.Methods: A peripheral-blood mononuclear cell multi-omic dataset from a single, healthy female donor wasanalysed in this study. Ground truth annotations were generated using unsupervised annotation with the weighted nearest neighbour clustering method. Two dimensionality reduction methods (principal component analysis (PCA), single-cell Variational Inference (scVI) autoencoder) and four classification models (logistic regression, random forest, support vector machine (SVM)) were implemented and performance metrics (F1 score, precision, and recall) were compared over 10 bootstrap samples.Results: ATAC-seq features improved annotation quality and prediction confidence when using scVI embeddings, independent of the classifier. The best-performing model (SVM with scVI embeddings) showed an increase from a median macro F1 score of 0.907 (IQR = [0.902, 0.910]) using scRNA-seq alone to 0.946 (IQR = [0.940, 0.949], p &lt;0.05) with ATAC-seq added. For PCA embeddings, improvements in macro F1 score were insignificant.All cell types (B, T, monocytes, natural killer and dendritic cells) showed significant improvements when using ATAC-seq with scVI embeddings. CD4 T effector memory cells showed the largest gain in F1 score (0.112, p &lt;0.01), whilst type-2 conventional dendritic cells showed the smallest improvement (0.006, p &lt;0.05). Prediction confidence was improved in B cells, monocytes, natural killer cells, CD4 and CD8 naïve cells, CD4 T central memory cells and CD8 T effector memory cells. Improvements in F1 scores were lost when only classifying major cell types rather than subtypes.Conclusions: Employing ATAC-seq embeddings with scVI autoencoder enhances supervised annotation quality over scRNA-only methods. Further studies should explore the use of ATAC to improve the annotation of highly heterogeneous tissues such as tumours.Citation Format: Jaidip Gill, Abhijit Dasgupta, Brychan Manry, Natasha Markuzon. Combining single-cell ATAC and RNA sequencing for supervised cell annotation [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2024; Part 1 (Regular Abstracts); 2024 Apr 5-10; San Diego, CA. Philadelphia (PA): AACR; Cancer Res 2024;84(6_Suppl):Abstract nr 4927.","2024-03-22","2024-05-29 13:47:14","2025-10-30 01:21:22","2024-05-29","4927-4927","","","84","","","","","","","","","","","","","","","","","abstract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V836KCCY","conferencePaper","2024","Dasgupta, Abhijit; Duclos, Grant; Miragaia, Ricardo; Manry, Brychan; Jacob, Etai; Markuzon, Natasha; Rotem, Asaf","Abstract 3520: A scalable single cell RNA-seq pipeline leveraging machine learning and high-quality references for cell-type prediction","Cancer Research","","","10.1158/1538-7445.AM2024-3520","https://doi.org/10.1158/1538-7445.AM2024-3520","Single cell RNA-seq (scRNA-seq) technology transformed our understanding of biology at the cell level. Inferring cell types provide insights into the relative abundance of, and genomic differences between, different cell types. Current methods leverage known cell type markers and genomic similarity measures to attribute cell types to groups of cells.We present a scalable machine learning-based pipeline that can leverage high quality reference annotation data to infer cell types quickly for multiple scRNA-seq experimental samples. This pipeline leverages two machine learning technologies: variational autoencoders (VAE) to create a low-dimensional representation of the reference transcriptome; and, supervised learning methods that use this representation to learn cell types from the reference data. This pipeline can quickly score new experimental data using GPU-enabled computing platforms and provide probabilities of a cell being each cell type present in the reference data.This novel pipeline is evaluated using 5 public reference data sets. We evaluate whether VAE-based representations benefit supervised learning, compared to PCA and t-SNE. We next evaluate different supervised learning methods for predictive performance. Finally, we compare the pipeline’s performance with commonly-used cell type prediction algorithms (Seurat, scANVI). We find that using a VAE is generally better than both PCA and t-SNE for feature generation to predict cell type. Using the VAE representation, there is no significant difference in accuracy between logistic regression and other supervised learning algorithms. Finally, using logistic regression as the learning machine, this pipeline is as accurate as Seurat and better than scANVI, while running about 2-5x faster than Seurat.Table 1 Balanced accuracy (%) from leave-one-subject-out cross-validation across 5 public data sets. Intervals are the range of the metric across the cross-validation folds.AlgorithmPBMC (10X)HLCAEraslan snRNABlueprint BreastBlueprint LungOur pipeline92 (87-95)92 (88-93)93 (90-97)89 (80-96)97 (95-99)Seurat96 (95-97)90 (94-98)94 (93-97)96 (87-98)98 (94-99)scANVI91 (84-95)72 (78-86)92 (88-96)94 (80-97)88 (86-100)Citation Format: Abhijit Dasgupta, Grant Duclos, Ricardo Miragaia, Brychan Manry, Etai Jacob, Natasha Markuzon, Asaf Rotem. A scalable single cell RNA-seq pipeline leveraging machine learning and high-quality references for cell-type prediction [abstract]. In: Proceedings of the American Association for Cancer Research Annual Meeting 2024; Part 1 (Regular Abstracts); 2024 Apr 5-10; San Diego, CA. Philadelphia (PA): AACR; Cancer Res 2024;84(6_Suppl):Abstract nr 3520.","2024-03-22","2024-05-29 13:47:38","2025-10-30 01:21:31","2024-05-29","3520-3520","","","84","","","","","","","","","","","","","","","","","abstract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBHIZCAM","journalArticle","2021","Vazzana, Kathleen M.; Daga, Ankana; Goilav, Beatrice; Ogbu, Ekemini A.; Okamura, Daryl M.; Park, Catherine; Sadun, Rebecca E.; Smitherman, Emily A.; Stotter, Brian R.; Dasgupta, Abhijit; Knight, Andrea M.; Hersh, Aimee O.; Wenderfer, Scott E.; Lewandowski, Laura B.","Principles of pediatric lupus nephritis in a prospective contemporary multi-center cohort.","Lupus","","1477-0962 0961-2033","10.1177/09612033211028658","","Lupus nephritis (LN) is a life-threatening manifestation of systemic lupus erythematosus (SLE) and is more common in children than adults. The epidemiology  and management of childhood-onset SLE (cSLE) have changed over time, prompting  the need to reassess expected outcomes. The purpose of this study is to use the  Childhood Arthritis and Rheumatology Research Alliance (CARRA) prospective  registry to validate historical principles of LN in a contemporary, real-world  cohort. After an extensive literature review, six principles of LN in cSLE were  identified. The CARRA registry was queried to evaluate these principles in  determining the rate of LN in cSLE, median time from cSLE diagnosis to LN,  short-term renal outcomes, and frequency of rituximab as an induction therapy. Of  the 677 cSLE patients in the CARRA registry, 32% had documented LN. Decline in  kidney function was more common in Black cSLE patients than non-Black patients  (p = 0.04). Black race was associated with worse short-term renal outcomes. In  short-term follow up, most children with LN had unchanged or improved kidney  function, and end stage kidney disease (ESKD) was rare. Ongoing follow-up of cSLE  patients in the CARRA registry will be necessary to evaluate long-term outcomes  to inform risk, management, and prognosis of LN in cSLE.","2021-09","2024-05-29 14:51:33","2024-05-29 14:51:33","","1660-1670","","10","30","","Lupus","","","","","","","","eng","","","","","","","Place: England","","","","Humans; Longitudinal Studies; Cohort Studies; Age of Onset; Child; *Lupus Erythematosus, Systemic; *Lupus Nephritis/drug therapy/epidemiology; childhood onset lupus; Kidney/physiopathology; lupus nephritis; Pediatric lupus nephritis; pediatric rheumatology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4LC7M5J","journalArticle","2024","Hong, Tae Hee; Hwang, Soohyun; Dasgupta, Abhijit; Abbosh, Chris; Hung, Tiffany; Bredno, Jörg; Walker, Jill; Shi, Xiaojin; Milenkova, Tsveta; Horn, Leora; Choi, Joon Young; Lee, Ho Yun; Cho, Jong Ho; Choi, Yong Soo; Shim, Young Mog; Chai, Shoujie; Rhodes, Kate; Roychowdhury-Saha, Manami; Hodgson, Darren; Kim, Hong Kwan; Ahn, Myung-Ju","Clinical Utility of Tumor-Naïve Pre-surgical ctDNA Detection in Early-stage NSCLC","Journal of Thoracic Oncology","","1556-0864","10.1016/j.jtho.2024.07.002","https://www.sciencedirect.com/science/article/pii/S155608642400666X","Purpose The use of tumor-informed circulating tumor DNA (ctDNA) testing in early-stage patients before surgery is limited mainly due to restricted tissue access and extended turnaround times. This study aimed to evaluate the clinical value of a tumor-naïve, methylation-based cell-free DNA assay in a large cohort of patients with resected non-small cell lung cancer (NSCLC). Method We analyzed pre-surgical plasma samples from 895 patients with EGFR and ALK-wild-type, clinical stage I or II NSCLC. The ctDNA status was evaluated for its prognostic significance in relation to tumor volume, metabolic activity, histology, histological subtypes, and clinical-to-pathological TNM upstaging. Results Pre-surgical ctDNA detection was observed in 55 out of 414 (13%) patients with clinical stage I lung adenocarcinoma (LUAD) and was associated with poor recurrence-free survival (RFS) (2-year RFS 69% versus 91%; log-rank P<0.001), approaching that of clinical stage II LUAD. Pre-surgical ctDNA detection was not prognostic in patients with clinical stage II LUAD or non-LUAD. Within LUAD, tumor volume and positron emission tomography avidity interacted to predict pre-surgical ctDNA detection. Moreover, pre-surgical ctDNA detection was predictive of the post-surgical discovery of IASLC G3 tumors (P<0.001) and pathological TNM upstaging (P<0.001). Notably, pre-surgical ctDNA detection strongly correlated with higher PD-L1 expression in tumors (positive rates 28% vs. 55%, P<0.001), identifying a subgroup likely to benefit from anti-PD-(L)-1 therapies. Conclusion These findings support the integration of ctDNA testing into routine diagnostic workflows in early-stage NSCLC without the need of tumor tissue profiling. Furthermore, it is clinically useful in identifying high-risk patients who might benefit from innovative treatments, including neoadjuvant immune checkpoint inhibitors.","2024-07-09","2024-07-26 14:13:51","2025-10-30 01:13:08","2024-07-26 14:13:51","1512-1524","","11","19","","Journal of Thoracic Oncology","","","","","","","","","","","","","ScienceDirect","","","","/Users/ksrd721/Zotero/storage/7S9FKDDS/Hong et al. - 2024 - Clinical Utility of Tumor-Naïve Pre-surgical ctDNA Detection in Early-stage NSCLC.pdf; /Users/ksrd721/Zotero/storage/SDMKFJKY/S155608642400666X.html","","","Recurrence; NSCLC; Staging; Cell-free DNA; Cancer detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YM2VYGKV","conferencePaper","2024","Hong, Tae Hee; Hwang, Soohyun; Abbosh, Chris; Dasgupta, Abhijit; Guthrie, Violeta; Hung, Tiffany; Bredno, Jörg; Walker, Jill; Shi, Xiaojin; Milenkova, Tsveta; Horn, Leora; Choi, Joon Young; Lee, Ho Yun; Cho, Jong Ho; Choi, Yong Soo; Shim, Young Mog; Hodgson, Darren; Kim, Hong Kwan; Ahn, Myung-Ju","PP01.82 Tumor-Naïve Pre-Surgical ctDNA Detection is Prognostic in Stage I Lung Adenocarcinoma (LUAD), Associating with PD-L1 Positivity and High-Grade Histological Subtype","Journal of Thoracic Oncology","","","10.1016/j.jtho.2024.05.313","https://www.jto.org/article/S1556-0864(24)00524-0/fulltext","","2024-07-01","2024-07-26 14:15:27","2025-10-30 01:21:15","2024-07-26 14:15:27","e37","","","19","","","","","","","","","","English","","","","","www.jto.org","","abstract","","/Users/ksrd721/Zotero/storage/KJYUN2XE/Hong et al. - 2024 - PP01.82 Tumor-Naïve Pre-Surgical ctDNA Detection is Prognostic in Stage I Lung Adenocarcinoma (LUAD).pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEASBSHW","journalArticle","2025","Driussi, Arnaud; Lamaze, Fabien C.; Kordahi, Manal; Armero, Victoria; Gaudreault, Nathalie; Orain, Michele; Enlow, William; Abbosh, Chris; Hodgson, Darren; Dasgupta, Abhijit; Gagne, Andeanne; Bosse, Yohan; Joubert, Philippe","Clinicopathological predictors of the presenceof blood circulating tumor DNA in early-stage non-small cell lung cancers","Modern Pathology","","","https://doi.org/10.1016/j.modpat.2025.100744","","","2025","2025-02-21 17:19:35","2025-10-30 02:19:54","","100744","","6","38","","","","","","","","","","","All rights reserved","","","","","","","","/Users/ksrd721/Zotero/storage/EPYLUAMJ/Driussi et al. - 2025 - Clinicopathological predictors of the presenceof blood circulating tumor DNA in early-stage non-smal.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
